1687166701.430,37.274,-0.221,-0.014
1687166701.480,37.282,-0.221,-0.020
1687166701.530,37.282,-0.221,-0.020
1687166701.580,37.277,-0.229,-0.010
1687166701.630,37.277,-0.229,-0.010
1687166701.680,37.277,-0.229,-0.010
1687166701.720,37.277,-0.229,-0.010
1687166701.770,37.277,-0.229,-0.010
1687166701.830,37.274,-0.221,-0.014
1687166701.870,37.277,-0.229,-0.010
1687166701.920,37.277,-0.229,-0.010
1687166701.970,37.277,-0.229,-0.010
1687166702.020,37.277,-0.229,-0.010
1687166702.070,37.277,-0.229,-0.010
1687166702.130,37.282,-0.221,-0.020
1687166702.170,37.277,-0.229,-0.010
1687166702.220,37.277,-0.229,-0.010
1687166702.270,37.285,-0.229,-0.017
1687166702.330,37.282,-0.221,-0.020
1687166702.370,37.282,-0.221,-0.020
1687166702.430,37.276,-0.225,-0.027
1687166702.480,37.282,-0.221,-0.020
1687166702.530,37.276,-0.225,-0.027
1687166702.590,37.285,-0.229,-0.017
1687166702.630,37.285,-0.229,-0.017
1687166702.680,37.285,-0.229,-0.017
1687166702.730,37.277,-0.229,-0.010
1687166702.780,37.277,-0.229,-0.010
1687166702.840,37.285,-0.229,-0.017
1687166702.880,37.285,-0.229,-0.017
1687166702.930,37.285,-0.229,-0.017
1687166702.980,37.285,-0.229,-0.017
1687166703.030,37.285,-0.229,-0.017
1687166703.090,37.285,-0.229,-0.017
1687166703.130,37.285,-0.229,-0.017
1687166703.180,37.285,-0.229,-0.017
1687166703.230,37.285,-0.229,-0.017
1687166703.280,37.285,-0.229,-0.017
1687166703.340,37.285,-0.229,-0.017
1687166703.370,37.277,-0.229,-0.010
1687166703.430,37.277,-0.229,-0.010
1687166703.480,37.285,-0.229,-0.017
1687166703.530,37.285,-0.229,-0.017
1687166703.580,37.285,-0.229,-0.017
1687166703.630,37.277,-0.229,-0.010
1687166703.680,37.285,-0.229,-0.017
1687166703.740,37.285,-0.229,-0.017
1687166703.780,37.285,-0.229,-0.017
1687166703.830,37.285,-0.229,-0.017
1687166703.870,37.285,-0.229,-0.017
1687166703.930,37.285,-0.229,-0.017
1687166703.980,37.285,-0.229,-0.017
1687166704.030,37.285,-0.229,-0.017
1687166704.080,37.285,-0.229,-0.017
1687166704.130,37.285,-0.229,-0.017
1687166704.180,37.285,-0.229,-0.017
1687166704.230,37.285,-0.229,-0.017
1687166704.280,37.288,-0.216,-0.013
1687166704.320,37.288,-0.216,-0.013
1687166704.370,37.288,-0.216,-0.013
1687166704.420,37.291,-0.225,-0.010
1687166704.470,37.291,-0.225,-0.010
1687166704.520,37.291,-0.225,-0.010
1687166704.570,37.283,-0.225,-0.003
1687166704.630,37.291,-0.225,-0.010
1687166704.670,37.298,-0.225,-0.016
1687166704.730,37.298,-0.225,-0.016
1687166704.780,37.298,-0.225,-0.016
1687166704.820,37.285,-0.229,-0.017
1687166704.870,37.285,-0.229,-0.017
1687166704.920,37.285,-0.229,-0.017
1687166704.980,37.291,-0.225,-0.010
1687166705.030,37.291,-0.225,-0.010
1687166705.070,37.298,-0.225,-0.016
1687166705.120,37.291,-0.225,-0.010
1687166705.170,37.291,-0.225,-0.010
1687166705.220,37.291,-0.225,-0.010
1687166705.280,37.298,-0.225,-0.016
1687166705.320,37.298,-0.225,-0.016
1687166705.370,37.298,-0.225,-0.016
1687166705.430,37.298,-0.225,-0.016
1687166705.480,37.298,-0.225,-0.016
1687166705.530,37.298,-0.225,-0.016
1687166705.580,37.298,-0.225,-0.016
1687166705.620,37.285,-0.229,-0.017
1687166705.670,37.285,-0.229,-0.017
1687166705.730,37.298,-0.225,-0.016
1687166705.780,37.293,-0.229,-0.023
1687166705.820,37.285,-0.229,-0.017
1687166705.880,37.291,-0.225,-0.010
1687166705.930,37.291,-0.225,-0.010
1687166705.970,37.298,-0.225,-0.016
1687166706.030,37.298,-0.225,-0.016
1687166706.080,37.291,-0.225,-0.010
1687166706.130,37.291,-0.225,-0.010
1687166706.170,37.291,-0.225,-0.010
1687166706.230,37.291,-0.225,-0.010
1687166706.270,37.291,-0.225,-0.010
1687166706.330,37.291,-0.225,-0.010
1687166706.380,37.291,-0.225,-0.010
1687166706.430,37.288,-0.216,-0.013
1687166706.490,37.291,-0.225,-0.010
1687166706.530,37.291,-0.225,-0.010
1687166706.580,37.291,-0.225,-0.010
1687166706.630,37.291,-0.225,-0.010
1687166706.680,37.291,-0.225,-0.010
1687166706.730,37.291,-0.225,-0.010
1687166706.780,37.291,-0.225,-0.010
1687166706.830,37.291,-0.225,-0.010
1687166706.880,37.291,-0.225,-0.010
1687166706.940,37.291,-0.225,-0.010
1687166706.980,37.291,-0.225,-0.010
1687166707.030,37.291,-0.225,-0.010
1687166707.080,37.291,-0.225,-0.010
1687166707.140,37.291,-0.225,-0.010
1687166707.180,37.283,-0.225,-0.003
1687166707.230,37.283,-0.225,-0.003
1687166707.280,37.283,-0.225,-0.003
1687166707.340,37.283,-0.225,-0.003
1687166707.370,37.283,-0.225,-0.003
1687166707.430,37.289,-0.221,0.004
1687166707.480,37.289,-0.221,0.004
1687166707.540,37.283,-0.225,-0.003
1687166707.580,37.289,-0.221,0.004
1687166707.630,37.289,-0.221,0.004
1687166707.670,37.283,-0.225,-0.003
1687166707.730,37.283,-0.225,-0.003
1687166707.770,37.283,-0.225,-0.003
1687166707.820,37.283,-0.225,-0.003
1687166707.880,37.283,-0.225,-0.003
1687166707.930,37.283,-0.225,-0.003
1687166707.980,37.283,-0.225,-0.003
1687166708.020,37.283,-0.225,-0.003
1687166708.070,37.283,-0.225,-0.003
1687166708.130,37.283,-0.225,-0.003
1687166708.180,37.283,-0.225,-0.003
1687166708.230,37.283,-0.225,-0.003
1687166708.270,37.283,-0.225,-0.003
1687166708.320,37.283,-0.225,-0.003
1687166708.370,37.283,-0.225,-0.003
1687166708.420,37.283,-0.225,-0.003
1687166708.480,37.283,-0.225,-0.003
1687166708.530,37.283,-0.225,-0.003
1687166708.580,37.283,-0.225,-0.003
1687166708.620,37.283,-0.225,-0.003
1687166708.670,37.283,-0.225,-0.003
1687166708.720,37.283,-0.225,-0.003
1687166708.770,37.283,-0.225,-0.003
1687166708.820,37.283,-0.225,-0.003
1687166708.880,37.283,-0.225,-0.003
1687166708.920,37.283,-0.225,-0.003
1687166708.970,37.283,-0.225,-0.003
1687166709.030,37.283,-0.225,-0.003
1687166709.070,37.283,-0.225,-0.003
1687166709.120,37.283,-0.225,-0.003
1687166709.170,37.283,-0.225,-0.003
1687166709.220,37.283,-0.225,-0.003
1687166709.270,37.283,-0.225,-0.003
1687166709.320,37.289,-0.221,0.004
1687166709.370,37.289,-0.221,0.004
1687166709.420,37.283,-0.225,-0.003
1687166709.470,37.283,-0.225,-0.003
1687166709.530,37.283,-0.225,-0.003
1687166709.580,37.277,-0.229,-0.010
1687166709.630,37.277,-0.229,-0.010
1687166709.670,37.277,-0.229,-0.010
1687166709.730,37.277,-0.229,-0.010
1687166709.780,37.277,-0.229,-0.010
1687166709.830,37.277,-0.229,-0.010
1687166709.880,37.277,-0.229,-0.010
1687166709.920,37.283,-0.225,-0.003
1687166709.970,37.283,-0.225,-0.003
1687166710.020,37.283,-0.225,-0.003
1687166710.070,37.285,-0.229,-0.017
1687166710.130,37.279,-0.234,-0.023
1687166710.180,37.279,-0.234,-0.023
1687166710.230,37.279,-0.234,-0.023
1687166710.280,37.279,-0.234,-0.023
1687166710.330,37.279,-0.234,-0.023
1687166710.380,37.279,-0.234,-0.023
1687166710.430,37.279,-0.234,-0.023
1687166710.480,37.279,-0.234,-0.023
1687166710.520,37.279,-0.234,-0.023
1687166710.580,37.293,-0.229,-0.023
1687166710.630,37.293,-0.229,-0.023
1687166710.680,37.287,-0.234,-0.030
1687166710.730,37.287,-0.234,-0.030
1687166710.770,37.293,-0.229,-0.023
1687166710.820,37.298,-0.225,-0.016
1687166710.870,37.279,-0.234,-0.023
1687166710.930,37.279,-0.234,-0.023
1687166710.970,37.279,-0.234,-0.023
1687166711.020,37.279,-0.234,-0.023
1687166711.070,37.279,-0.234,-0.023
1687166711.130,37.282,-0.243,-0.020
1687166711.180,37.285,-0.229,-0.017
1687166711.230,37.285,-0.229,-0.017
1687166711.280,37.285,-0.229,-0.017
1687166711.330,37.285,-0.229,-0.017
1687166711.370,37.285,-0.229,-0.017
1687166711.430,37.285,-0.229,-0.017
1687166711.480,37.285,-0.229,-0.017
1687166711.530,37.277,-0.229,-0.010
1687166711.570,37.285,-0.229,-0.017
1687166711.620,37.291,-0.225,-0.010
1687166711.670,37.291,-0.225,-0.010
1687166711.730,37.291,-0.225,-0.010
1687166711.770,37.277,-0.229,-0.010
1687166711.820,37.272,-0.234,-0.017
1687166711.870,37.272,-0.234,-0.017
1687166711.920,37.277,-0.229,-0.010
1687166711.970,37.277,-0.229,-0.010
1687166712.020,37.277,-0.229,-0.010
1687166712.080,37.277,-0.229,-0.010
1687166712.120,37.277,-0.229,-0.010
1687166712.170,37.277,-0.229,-0.010
1687166712.220,37.277,-0.229,-0.010
1687166712.270,37.283,-0.225,-0.003
1687166712.330,37.280,-0.216,-0.007
1687166712.370,37.280,-0.216,-0.007
1687166712.420,37.283,-0.225,-0.003
1687166712.470,37.283,-0.225,-0.003
1687166712.520,37.283,-0.225,-0.003
1687166712.570,37.289,-0.221,0.004
1687166712.620,37.289,-0.221,0.004
1687166712.670,37.273,-0.216,-0.000
1687166712.720,37.273,-0.216,-0.000
1687166712.770,37.273,-0.216,-0.000
1687166712.820,37.273,-0.216,-0.000
1687166712.880,37.273,-0.216,-0.000
1687166712.920,37.273,-0.216,-0.000
1687166712.970,37.273,-0.216,-0.000
1687166713.020,37.265,-0.216,0.006
1687166713.080,37.259,-0.221,-0.001
1687166713.120,37.259,-0.221,-0.001
1687166713.170,37.259,-0.221,-0.001
1687166713.220,37.259,-0.221,-0.001
1687166713.270,37.259,-0.221,-0.001
1687166713.320,37.259,-0.221,-0.001
1687166713.370,37.259,-0.221,-0.001
1687166713.420,37.265,-0.216,0.006
1687166713.480,37.265,-0.216,0.006
1687166713.520,37.265,-0.216,0.006
1687166713.580,37.259,-0.221,-0.001
1687166713.620,37.273,-0.216,-0.000
1687166713.670,37.273,-0.216,-0.000
1687166713.720,37.273,-0.216,-0.000
1687166713.770,37.267,-0.221,-0.007
1687166713.820,37.273,-0.216,-0.000
1687166713.880,37.259,-0.221,-0.001
1687166713.920,37.259,-0.221,-0.001
1687166713.970,37.259,-0.221,-0.001
1687166714.030,37.265,-0.216,0.006
1687166714.070,37.265,-0.216,0.006
1687166714.120,37.257,-0.216,0.013
1687166714.180,37.259,-0.221,-0.001
1687166714.220,37.259,-0.221,-0.001
1687166714.270,37.259,-0.221,-0.001
1687166714.320,37.259,-0.221,-0.001
1687166714.370,37.259,-0.221,-0.001
1687166714.420,37.259,-0.221,-0.001
1687166714.470,37.259,-0.221,-0.001
1687166714.520,37.259,-0.221,-0.001
1687166714.580,37.259,-0.221,-0.001
1687166714.620,37.259,-0.221,-0.001
1687166714.670,37.259,-0.221,-0.001
1687166714.720,37.259,-0.221,-0.001
1687166714.770,37.259,-0.221,-0.001
1687166714.820,37.259,-0.221,-0.001
1687166714.870,37.259,-0.221,-0.001
1687166714.930,37.253,-0.225,-0.008
1687166714.970,37.246,-0.225,-0.001
1687166715.030,37.259,-0.221,-0.001
1687166715.070,37.253,-0.225,-0.008
1687166715.120,37.246,-0.225,-0.001
1687166715.180,37.253,-0.225,-0.008
1687166715.230,37.253,-0.225,-0.008
1687166715.280,37.246,-0.225,-0.001
1687166715.330,37.246,-0.225,-0.001
1687166715.380,37.246,-0.225,-0.001
1687166715.420,37.246,-0.225,-0.001
1687166715.470,37.246,-0.225,-0.001
1687166715.520,37.246,-0.225,-0.001
1687166715.570,37.246,-0.225,-0.001
1687166715.630,37.252,-0.221,0.006
1687166715.680,37.246,-0.225,-0.001
1687166715.730,37.246,-0.225,-0.001
1687166715.780,37.259,-0.221,-0.001
1687166715.830,37.259,-0.221,-0.001
1687166715.880,37.259,-0.221,-0.001
1687166715.930,37.252,-0.221,0.006
1687166715.970,37.259,-0.221,-0.001
1687166716.030,37.273,-0.216,-0.000
1687166716.080,37.259,-0.221,-0.001
1687166716.130,37.259,-0.221,-0.001
1687166716.180,37.265,-0.216,0.006
1687166716.220,37.259,-0.221,-0.001
1687166716.280,37.273,-0.216,-0.000
1687166716.320,37.273,-0.216,-0.000
1687166716.380,37.273,-0.216,-0.000
1687166716.420,37.273,-0.216,-0.000
1687166716.470,37.273,-0.216,-0.000
1687166716.520,37.259,-0.221,-0.001
1687166716.580,37.265,-0.216,0.006
1687166716.620,37.265,-0.216,0.006
1687166716.670,37.273,-0.216,-0.000
1687166716.730,37.262,-0.207,0.003
1687166716.780,37.273,-0.216,-0.000
1687166716.830,37.273,-0.216,-0.000
1687166716.870,37.273,-0.216,-0.000
1687166716.920,37.273,-0.216,-0.000
1687166716.980,37.265,-0.216,0.006
1687166717.020,37.265,-0.216,0.006
1687166717.070,37.265,-0.216,0.006
1687166717.120,37.265,-0.216,0.006
1687166717.170,37.265,-0.216,0.006
1687166717.220,37.265,-0.216,0.006
1687166717.280,37.265,-0.216,0.006
1687166717.320,37.265,-0.216,0.006
1687166717.380,37.265,-0.216,0.006
1687166717.430,37.265,-0.216,0.006
1687166717.470,37.265,-0.216,0.006
1687166717.530,37.265,-0.216,0.006
1687166717.580,37.265,-0.216,0.006
1687166717.620,37.265,-0.216,0.006
1687166717.670,37.265,-0.216,0.006
1687166717.720,37.271,-0.212,0.013
1687166717.770,37.271,-0.212,0.013
1687166717.820,37.271,-0.212,0.013
1687166717.870,37.271,-0.212,0.013
1687166717.930,37.271,-0.212,0.013
1687166717.980,37.271,-0.212,0.013
1687166718.020,37.265,-0.216,0.006
1687166718.080,37.265,-0.216,0.006
1687166718.120,37.265,-0.216,0.006
1687166718.180,37.265,-0.216,0.006
1687166718.220,37.265,-0.216,0.006
1687166718.270,37.265,-0.216,0.006
1687166718.320,37.265,-0.216,0.006
1687166718.370,37.265,-0.216,0.006
1687166718.430,37.265,-0.216,0.006
1687166718.470,37.273,-0.216,-0.000
1687166718.520,37.273,-0.216,-0.000
1687166718.570,37.271,-0.212,0.013
1687166718.630,37.271,-0.212,0.013
1687166718.670,37.271,-0.212,0.013
1687166718.720,37.271,-0.212,0.013
1687166718.770,37.271,-0.212,0.013
1687166718.820,37.271,-0.212,0.013
1687166718.870,37.271,-0.212,0.013
1687166718.920,37.271,-0.212,0.013
1687166718.970,37.271,-0.212,0.013
1687166719.020,37.271,-0.212,0.013
1687166719.070,37.263,-0.212,0.019
1687166719.120,37.269,-0.207,0.026
1687166719.170,37.271,-0.212,0.013
1687166719.220,37.271,-0.212,0.013
1687166719.270,37.263,-0.212,0.019
1687166719.330,37.263,-0.212,0.019
1687166719.370,37.271,-0.212,0.013
1687166719.420,37.271,-0.212,0.013
1687166719.470,37.271,-0.212,0.013
1687166719.520,37.260,-0.203,0.016
1687166719.580,37.260,-0.203,0.016
1687166719.620,37.267,-0.221,-0.007
1687166719.680,37.262,-0.207,0.003
1687166719.730,37.262,-0.207,0.003
1687166719.770,37.262,-0.207,0.003
1687166719.820,37.262,-0.207,0.003
1687166719.870,37.262,-0.207,0.003
1687166719.920,37.262,-0.207,0.003
1687166719.970,37.262,-0.207,0.003
1687166720.020,37.267,-0.221,-0.007
1687166720.070,37.267,-0.221,-0.007
1687166720.120,37.267,-0.221,-0.007
1687166720.180,37.267,-0.221,-0.007
1687166720.230,37.262,-0.207,0.003
1687166720.270,37.262,-0.207,0.003
1687166720.320,37.256,-0.212,-0.004
1687166720.370,37.264,-0.212,-0.011
1687166720.420,37.267,-0.221,-0.007
1687166720.480,37.267,-0.221,-0.007
1687166720.520,37.267,-0.221,-0.007
1687166720.570,37.267,-0.221,-0.007
1687166720.630,37.267,-0.221,-0.007
1687166720.670,37.267,-0.221,-0.007
1687166720.730,37.267,-0.221,-0.007
1687166720.770,37.267,-0.221,-0.007
1687166720.820,37.267,-0.221,-0.007
1687166720.880,37.267,-0.221,-0.007
1687166720.930,37.267,-0.221,-0.007
1687166720.970,37.259,-0.221,-0.001
1687166721.030,37.265,-0.216,0.006
1687166721.070,37.273,-0.216,-0.000
1687166721.120,37.273,-0.216,-0.000
1687166721.180,37.273,-0.216,-0.000
1687166721.220,37.275,-0.225,0.003
1687166721.280,37.273,-0.216,-0.000
1687166721.320,37.273,-0.216,-0.000
1687166721.370,37.275,-0.225,0.003
1687166721.420,37.275,-0.225,0.003
1687166721.480,37.275,-0.225,0.003
1687166721.520,37.275,-0.225,0.003
1687166721.570,37.275,-0.225,0.003
1687166721.620,37.268,-0.225,0.010
1687166721.670,37.275,-0.225,0.003
1687166721.720,37.283,-0.225,-0.003
1687166721.770,37.275,-0.225,0.003
1687166721.820,37.277,-0.229,-0.010
1687166721.870,37.277,-0.229,-0.010
1687166721.920,37.267,-0.221,-0.007
1687166721.970,37.283,-0.225,-0.003
1687166722.030,37.283,-0.225,-0.003
1687166722.070,37.275,-0.225,0.003
1687166722.120,37.283,-0.225,-0.003
1687166722.180,37.277,-0.229,-0.010
1687166722.220,37.285,-0.229,-0.017
1687166722.280,37.270,-0.229,-0.004
1687166722.320,37.270,-0.229,-0.004
1687166722.370,37.270,-0.229,-0.004
1687166722.420,37.270,-0.229,-0.004
1687166722.470,37.270,-0.229,-0.004
1687166722.520,37.270,-0.229,-0.004
1687166722.570,37.280,-0.238,-0.007
1687166722.620,37.280,-0.238,-0.007
1687166722.670,37.274,-0.243,-0.014
1687166722.720,37.280,-0.238,-0.007
1687166722.770,37.274,-0.243,-0.014
